horizon,n_breakouts,mean_breakout,median_breakout,pct_positive,mean_all,t_stat,p_value,excess_vs_all
30,73,0.09503872075541502,0.0932521141274456,0.7123287671232876,0.059176725884781095,1.5838411782080561,0.1176127523187959,0.03586199487063392
60,73,0.1435919252646849,0.1939490252659717,0.6986301369863014,0.12725485365099992,0.45044354909095163,0.6537441317269107,0.016337071613684973
120,73,0.25475402696352567,0.27318518956468885,0.7534246575342466,0.2964021818017373,-0.7895500762468685,0.43238307167463186,-0.041648154838211604
365,73,2.0240874481777453,1.0247582520472478,0.8767123287671232,1.4365182811934083,1.4760996294553799,0.14427741841785952,0.587569166984337
